workDate,itemID,duration,rateApplied,payout,payType,projectName,status
"Jul 22, 2024","669e9f4c2810909a35bbd520","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 22, 2024","669de63538c486730cbf575c","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 22, 2024","669dcfd36255712d9305cbdf","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 21, 2024","669c9e06f90f357202dc7d6b","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 21, 2024","669c7d18bed366636ad03be9","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 20, 2024","669c4e01687afebc73ed6109","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 20, 2024","669b2d37781bdaf048c7d519","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 19, 2024","669af28aafb89513b2aa685c","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 19, 2024","669adbd2834dd21421183556","1h 30m ","$32.50/hr","$48.75","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 18, 2024","669973404df0803059e84743","-","-","$46.45","prepay","-","processed"
"Jul 18, 2024","66993cc3a256fdb468d74391","1h 26m 42s","$32.50/hr","$46.97","prepay","-Coding-Prompt-Generation-SFT","processed"
"Jul 18, 2024","669928714df080305985136c","-","-","$45.54","prepay","-","processed"
"Jul 17, 2024","669832dd4df0803059568dd7","-","-","$16.65","prepay","-","processed"
"Jul 17, 2024","66974ab54df0803059d664a9","-","-","$8.44","prepay","-","processed"
"Jul 17, 2024","669747584df080305942ce46","-","-","$16.68","prepay","-","processed"
"Jul 17, 2024","669740954df08030590ce7ab","-","-","$15.13","prepay","-","processed"
"Jul 17, 2024","66973a7e4df0803059016437","-","-","$16.39","prepay","-","processed"
"Jul 16, 2024","6696bd0f4df0803059502620","-","-","$14.17","prepay","-","processed"
"Jul 16, 2024","6696a8924df08030596b4004","-","-","$11.17","prepay","-","processed"
"Jul 16, 2024","6695ee594df0803059f6a6dc","-","-","$9.93","prepay","-","processed"
"Jul 16, 2024","6695e5484aa324d965bd85c6","16m 50s","$10.50/hr","$2.95","trainingTask","code v code","processed"
"Jul 16, 2024","6695e30e0299762780779858","7m 10s","$10.50/hr","$1.25","trainingTask","code v code","processed"
"Jul 16, 2024","6695de7f4664fd473b5c0550","10m 21s","$10.50/hr","$1.81","trainingTask","code v code","processed"
"Jul 15, 2024","6695a3f8ae152547e178446c","18m 9s","$10.50/hr","$3.18","trainingTask","code v code","processed"
"Jul 15, 2024","66959c9127e56cfa8ee6915f","22m 41s","$10.50/hr","$3.97","trainingTask","code v code","processed"
"Jul 15, 2024","66959827e92f4dc430ad8df9","12m 43s","$10.50/hr","$2.23","trainingTask","code v code","processed"
"Jul 15, 2024","669570947bdb32a3f572997e","42m 38s","$32.50/hr","$23.10","pay","extensions-code-v-code","processed"
"Jul 15, 2024","669570ee4df0803059f2d558","-","-","$23.79","prepay","-","processed"
"Jul 14, 2024","6693472b4df080305969f59e","-","-","$23.73","prepay","-","processed"
"Jul 13, 2024","669307c64df080305938e02e","-","-","$24.05","prepay","-","processed"
"Jul 13, 2024","6692fd394df080305934cdc2","-","-","$23.89","prepay","-","processed"
"Jul 13, 2024","6692f2e94df08030591bcb2f","-","-","$20.05","prepay","-","processed"
"Jul 13, 2024","6692d0c4a0e65a435b92ec1e","45m ","$32.50/hr","$7.31","trainingTask","extensions-code-v-code","processed"
"Jul 13, 2024","6692c5941256fd160d3dbd90","45m ","$32.50/hr","$7.31","trainingTask","extensions-code-v-code","processed"
"Jul 13, 2024","6692aae362e733040c19105b","26m 47s","$32.50/hr","$4.35","trainingTask","extensions-code-v-code","processed"
"Jul 13, 2024","6692a568aaf7d4ea8111cbb6","22m 50s","$32.50/hr","$3.71","trainingTask","extensions-code-v-code","processed"
"Jul 13, 2024","6692968112caf4843d8ac11e","34m 21s","$32.50/hr","$5.58","trainingTask","extensions-code-v-code","processed"
"Jul 13, 2024","66928c48e1719caccdf4a939","17m 35s","$32.50/hr","$2.86","trainingTask","extensions-code-v-code","processed"
"Jul 12, 2024","6690753fffbf37e15f50e1ef","58m 39s","$35.00/hr","$34.22","prepay","coding-sft-review-rewrites","processed"
"Jul 12, 2024","6690753b19c4737058baeb3f","59m 23s","$35.00/hr","$34.65","prepay","coding-sft-review-rewrites","processed"
"Jul 12, 2024","6691596f546f31ead7dbb4a7","59m 8s","$35.00/hr","$34.50","prepay","coding-sft-review-rewrites","processed"
"Jul 12, 2024","669075385370a176b17456f8","59m 55s","$35.00/hr","$34.95","prepay","coding-sft-review-rewrites","processed"
"Jul 12, 2024","66907537becbd981add492a4","59m 13s","$35.00/hr","$34.55","prepay","coding-sft-review-rewrites","processed"
"Jul 12, 2024","66907530e470a8e5e17e0bff","59m 20s","$35.00/hr","$34.62","prepay","coding-sft-review-rewrites","processed"
"Jul 12, 2024","668f859319e6cc32dab4525d","59m 51s","$35.00/hr","$34.92","prepay","coding-sft-review-rewrites","processed"
"Jul 11, 2024","668f858d661338b253703b32","58m 56s","$35.00/hr","$34.39","prepay","coding-sft-review-rewrites","processed"
"Jul 10, 2024","668f937947cd54ea9adab1b0","27m 41s","$35.00/hr","$16.15","hubstaffOperation","-","processed"
"Jul 8, 2024","668c02f35513cb55293f210e","51m 25s","$32.50/hr","$26.25","prepay","doeling_scratch","processed"
"Jul 6, 2024","6673b2af4ca9320971f9cc72","-","-","$77.99","payAdjustment","Ordination Knight","processed"
"Jul 6, 2024","6673b2e5b9f679808a968532","-","-","$31.74","payAdjustment","Ordination Knight","processed"
"Jul 6, 2024","66752b569e5787653964b2d9","-","-","$59.87","payAdjustment","Ordination Knight","processed"
"Jul 5, 2024","66880e7d398e5748360dd199","43m 23s","$32.50/hr","$25.31","prepay","doeling_scratch","processed"
"Jun 30, 2024","667f39b912af69e5399d2e5c","2h 20m ","$35.00/hr","$81.67","prepay","Alpaca Coding ICE","processed"
"Jun 30, 2024","6680cb76293568086ea23ba7","49m ","$35.00/hr","$28.59","pay","Alpaca Coding ICE","processed"
"Jun 29, 2024","667f11a4621e4553315bb74a","1h 57m 29s","$35.00/hr","$68.54","prepay","Alpaca Coding ICE","processed"
"Jun 29, 2024","66802a7d20935b99fd7f1c41","1h 40m ","$35.00/hr","$58.33","pay","Alpaca Coding ICE","processed"
"Jun 29, 2024","667f1bdf351ee1297c33aa79","2h 42m 27s","$35.00/hr","$94.77","prepay","Alpaca Coding ICE","processed"
"Jun 28, 2024","667efa293cfdaeb3562f38e3","1h ","$35.00/hr","$35.00","pay","Outback Dust","processed"
"Jun 28, 2024","667ee905ddd6bac05670c338","1h ","$35.00/hr","$35.00","pay","Outback Dust","processed"
"Jun 28, 2024","667ebd222ee182cd4a790278","1h 13m 18s","$35.00/hr","$42.77","pay","Alpaca Coding ICE","processed"
"Jun 28, 2024","667ded5af59397b8549f5f73","1h 40m ","$35.00/hr","$58.33","pay","Alpaca Coding ICE","processed"
"Jun 27, 2024","667dd3a456d75bf7e3e0059c","1h 40m ","$10.50/hr","$17.50","trainingTask","Alpaca Coding ICE","processed"
"Jun 27, 2024","667dab83ab988146c8554143","1h 40m ","$10.50/hr","$17.50","trainingTask","Alpaca Coding ICE","processed"
"Jun 25, 2024","667b3cc44df0803059ee2281","-","-","$35.00","prepay","-","processed"
"Jun 25, 2024","667af7e54df0803059c40281","-","-","$35.00","prepay","-","processed"
"Jun 25, 2024","667a336f4df080305900c66a","-","-","$35.00","prepay","-","processed"
"Jun 24, 2024","6679db574df080305952e5c0","-","-","$35.00","prepay","-","processed"
"Jun 24, 2024","66798dd34df080305937d827","-","-","$35.00","prepay","-","processed"
"Jun 23, 2024","66788b774df08030595ad21b","-","-","$35.00","prepay","-","processed"
"Jun 23, 2024","66786d974df0803059bb184d","-","-","$35.00","prepay","-","processed"
"Jun 23, 2024","667772fd4df0803059f8d485","-","-","$35.00","prepay","-","processed"
"Jun 22, 2024","6673b2e5b9f679808a968532","1h 54m 24s","$18.35/hr","$35.00","prepay","Ordination Knight","processed"
"Jun 22, 2024","66752b569e5787653964b2d9","2h 42m 38s","$12.91/hr","$35.00","prepay","Ordination Knight","processed"
"Jun 21, 2024","667601cf4df0803059c7b70f","-","-","$35.00","prepay","-","processed"
"Jun 21, 2024","6675e7934df08030595dc61d","-","-","$35.00","prepay","-","processed"
"Jun 21, 2024","6673b2af4ca9320971f9cc72","3h 13m 41s","$10.84/hr","$35.00","prepay","Ordination Knight","processed"
"Jun 21, 2024","6675941d4df08030590fd5c8","-","-","$35.00","prepay","-","processed"
"Jun 21, 2024","6674e1244df0803059f46057","-","-","$35.00","prepay","-","processed"
"Jun 21, 2024","6674cb2a4df0803059394bf3","-","-","$35.00","prepay","-","processed"
"Jun 20, 2024","66748c6b4df08030596f67f8","-","-","$35.00","prepay","-","processed"
"Jun 20, 2024","66744d444df0803059461a3e","-","-","$35.00","prepay","-","processed"
"Jun 20, 2024","6673a7394df0803059435e32","-","-","$35.00","prepay","-","processed"
"Jun 20, 2024","66737e5d4df080305996c851","-","-","$35.00","prepay","-","processed"
"Jun 19, 2024","667320214df08030593cdf3f","-","-","$35.00","prepay","-","processed"
"Jun 19, 2024","6672eef44df08030592a3ab5","-","-","$35.00","prepay","-","processed"
"Jun 18, 2024","667209414df08030593a9094","-","-","$35.00","prepay","-","processed"
"Jun 18, 2024","6671d0464df080305985ebf5","-","-","$35.00","prepay","-","processed"
"Jun 18, 2024","66710dc34df0803059c1d76c","-","-","$35.00","prepay","-","processed"
"Jun 18, 2024","6670f35d4df0803059a91141","-","-","$35.00","prepay","-","processed"
"Jun 16, 2024","666f2a034df0803059ba2718","-","-","$35.00","prepay","-","processed"
"Jun 15, 2024","666df5294df0803059d5716c","-","-","$35.00","prepay","-","processed"
"Jun 14, 2024","666cce1a4df0803059e278d2","-","-","$35.00","prepay","-","processed"
"Jun 14, 2024","666bb9e24df080305901d78e","-","-","$35.00","prepay","-","processed"
"Jun 13, 2024","666a462f4df08030596a5fc1","-","-","$35.00","prepay","-","processed"
"Jun 12, 2024","6669f9884df08030593d7b41","-","-","$35.00","prepay","-","processed"
"Jun 12, 2024","666906cc4df0803059001f74","-","-","$35.00","prepay","-","processed"
"Jun 12, 2024","6668d236ba07baa3c68796b0","38m 56s","$10.50/hr","$6.82","trainingTask","_coding_multiturn_deviations","processed"
"Jun 11, 2024","6668bebce9d3b579dd0a5ea4","1h ","$10.50/hr","$10.50","trainingTask","_coding_multiturn_deviations","processed"
